Name,User_id,Followers,Post,Hashtags,Posted_time,Favourites
Keggerade [TBD],1390181388,2512,"@ColdFlamingo My personal opinion though, find someone that receprocates the amount of love and care you show them.… https://t.co/0hhmIVEjU7",[],Tue Mar 05 19:51:06 +0000 2019
Keggerade [TBD],1390181388,2512,@ColdFlamingo Encouragement taco. Things get better,[],Tue Mar 05 19:44:43 +0000 2019
Keggerade [TBD],1390181388,2512,@ColdFlamingo 🌮,[],Tue Mar 05 19:34:25 +0000 2019
Keggerade [TBD],1390181388,2512,@clutchy404 https://t.co/ICPq6EHi72,[],Tue Mar 05 19:33:17 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd @BionicBani https://t.co/MYVXKV6dVH,[],Tue Mar 05 19:32:46 +0000 2019
Keggerade [TBD],1390181388,2512,@The__Goomba *Sanic,[],Tue Mar 05 19:27:45 +0000 2019
Keggerade [TBD],1390181388,2512,My taco tuesday t-shirt may be in the works :x,[],Tue Mar 05 19:27:31 +0000 2019
Keggerade [TBD],1390181388,2512,"@DSBoyWonder25 I have someone in the works now, thank you :)",[],Tue Mar 05 19:15:03 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic I love when people draw things for me. Good/bad is a matter of perspective. I appreciate the thought mu… https://t.co/uA2TVoyNlz,[],Tue Mar 05 19:13:46 +0000 2019
Keggerade [TBD],1390181388,2512,https://t.co/aZv2FKaVPc,[],Tue Mar 05 19:12:37 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic I may just start an artwork wall to be my backdrop on streams,[],Tue Mar 05 19:12:03 +0000 2019
Keggerade [TBD],1390181388,2512,@thetaconess https://t.co/ZdUMXYHPUy,[],Tue Mar 05 19:11:33 +0000 2019
Keggerade [TBD],1390181388,2512,"@BeeBug_Nic I love it!

I may hang this on my wall.",[],Tue Mar 05 19:09:02 +0000 2019
Keggerade [TBD],1390181388,2512,@Acu4D Just spreading the good word,[],Tue Mar 05 19:08:42 +0000 2019
Keggerade [TBD],1390181388,2512,I have never felt so much pressure in my life as I have with the new automatic light sensor in my work's restroom. https://t.co/aDtwDNS241,[],Tue Mar 05 19:07:33 +0000 2019
Keggerade [TBD],1390181388,2512,We did it! https://t.co/jTH3ySJ31i,[],Tue Mar 05 18:48:30 +0000 2019
Keggerade [TBD],1390181388,2512,@qdoba Yes https://t.co/mPHrFCZtHk,[],Tue Mar 05 18:48:12 +0000 2019
Keggerade [TBD],1390181388,2512,@Acu4D Hey boss,[],Tue Mar 05 18:47:53 +0000 2019
Keggerade [TBD],1390181388,2512,@ButtJuiceSoup https://t.co/TFAgd3rO4e,[],Tue Mar 05 18:46:56 +0000 2019
Keggerade [TBD],1390181388,2512,@KawaiiFoxita @PWNYplays Done https://t.co/k44kX6d6E4,[],Tue Mar 05 18:35:20 +0000 2019
Keggerade [TBD],1390181388,2512,@KyleRoycePlays @qdoba https://t.co/VLqersnf4S,[],Tue Mar 05 18:33:38 +0000 2019
Keggerade [TBD],1390181388,2512,@PWNYplays @KawaiiFoxita I love the cringe. @KawaiiFoxita let’s tacobout it,[],Tue Mar 05 18:31:21 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic @FringePlanet I’ll help with cleanup. https://t.co/vdIXEW0y2i,[],Tue Mar 05 18:29:47 +0000 2019
Keggerade [TBD],1390181388,2512,"@O_keebz_O He's like, really? You have to go?",[],Tue Mar 05 18:07:33 +0000 2019
Keggerade [TBD],1390181388,2512,@O_keebz_O I hate when that happens :( I always get this look. https://t.co/y9qq9BCe1F,[],Tue Mar 05 18:05:53 +0000 2019
Keggerade [TBD],1390181388,2512,@GamingKatPlays @MoMoSwift_TV *Writing this down*,[],Tue Mar 05 18:01:57 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd @vestalena Best friends https://t.co/ffRaMK4Ptw,[],Tue Mar 05 17:56:12 +0000 2019
Keggerade [TBD],1390181388,2512,"@TroubleTruck My caption was meant for another tweet. Some witchcraft just happened. Anyway, https://t.co/GlWJ8rjwMS",[],Tue Mar 05 17:54:17 +0000 2019
Keggerade [TBD],1390181388,2512,"@AtariTexas My heart goes out to you. 

Sending my energy that way for a speedy recovery &lt;3 https://t.co/jVNrVHlfgZ",[],Tue Mar 05 17:52:47 +0000 2019
Keggerade [TBD],1390181388,2512,@nataclysm https://t.co/FveOfIRiIb,[],Tue Mar 05 17:48:26 +0000 2019
Keggerade [TBD],1390181388,2512,@vestalena @englebert3rd This is why we are best friends.,[],Tue Mar 05 17:47:54 +0000 2019
Keggerade [TBD],1390181388,2512,"RT @BeeBug_Nic: Which design to you best incorporates a floating island into it? Any other feedback, please let me know! (short poll - 24 h…",[],Tue Mar 05 17:23:03 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd @vestalena When you put too much pancake on your lime jelly. https://t.co/mynKmyvk2t,[],Tue Mar 05 17:21:05 +0000 2019
Keggerade [TBD],1390181388,2512,@KyleRoycePlays They are my blue batman socks.,[],Tue Mar 05 17:10:54 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd @vestalena When you were too early to #PancakeDay https://t.co/DpYwxkktAc,PancakeDay,Tue Mar 05 17:04:46 +0000 2019
Keggerade [TBD],1390181388,2512,@vestalena I can hear this meme.,[],Tue Mar 05 17:02:43 +0000 2019
Keggerade [TBD],1390181388,2512,@vestalena #PancakeDay :),PancakeDay,Tue Mar 05 16:57:07 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic @FringePlanet https://t.co/BQCjy0q4V1,[],Tue Mar 05 16:46:12 +0000 2019
Keggerade [TBD],1390181388,2512,"@ChuckNastyGG Legendary idea!

Just make sure you do not hug anyone today.",[],Tue Mar 05 16:42:12 +0000 2019
Keggerade [TBD],1390181388,2512,@ChuckNastyGG It was -17 here yesterday. I know the feels.,[],Tue Mar 05 16:39:57 +0000 2019
Keggerade [TBD],1390181388,2512,@ColdFlamingo @qdoba Me in the future. https://t.co/ltZOXoz8pK,[],Tue Mar 05 16:38:55 +0000 2019
Keggerade [TBD],1390181388,2512,@ColdFlamingo @qdoba One day they will follow me and give me stuff to giveaway. &lt;3,[],Tue Mar 05 16:37:48 +0000 2019
Keggerade [TBD],1390181388,2512,@DiGiorno What my computer screen sees. https://t.co/fY44UV5Wpa,[],Tue Mar 05 16:37:04 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic @FringePlanet Beep boop. I'm programmed to recognize excellence at super fast rates.,[],Tue Mar 05 16:32:06 +0000 2019
Keggerade [TBD],1390181388,2512,"🌮.               🏃

🌮.              🏃

🌮.              🏃

🌮.             🏃

🌮.            🏃

🌮.           🏃

🌮.… https://t.co/96oqTyXiL4",[],Tue Mar 05 16:31:33 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic @FringePlanet C,[],Tue Mar 05 16:26:35 +0000 2019
Keggerade [TBD],1390181388,2512,@KoffeeKat4 I feel like i was hit by a womping willow on that much sleep.,[],Tue Mar 05 16:20:38 +0000 2019
Keggerade [TBD],1390181388,2512,@ilovejohnkimble https://t.co/zZdjJink8p,[],Tue Mar 05 16:00:10 +0000 2019
Keggerade [TBD],1390181388,2512,Me the next day after a long stream and my daughter wakes me up at 7am on the dot. https://t.co/AHdI7YxpVo,[],Tue Mar 05 15:52:52 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic :(,[],Tue Mar 05 15:28:13 +0000 2019
Keggerade [TBD],1390181388,2512,@DSBoyWonder25 I am completely rethinking my breakfast choices today.,[],Tue Mar 05 14:45:50 +0000 2019
Keggerade [TBD],1390181388,2512,"@DSBoyWonder25 Valid point. lol

So, I looked into this and it's actually a thing! Breakfast taco pancakes. 

mmmmm… https://t.co/lFnHuOo808",[],Tue Mar 05 14:44:21 +0000 2019
Keggerade [TBD],1390181388,2512,@DSBoyWonder25 Came up with it on the spot lol. You could probably toss some eggs in if you fancy those.,[],Tue Mar 05 14:38:47 +0000 2019
Keggerade [TBD],1390181388,2512,@maedubTTV TACO TUESDAY! WOOOO! https://t.co/oIAh8ngNv6,[],Tue Mar 05 14:35:59 +0000 2019
Keggerade [TBD],1390181388,2512,"@DSBoyWonder25 Anything can be a taco. Just slap some sausage in the pancake, fold it like a taco, top it off with… https://t.co/zbcg2AKbIZ",[],Tue Mar 05 14:35:00 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic I keep missing your posts on naming them :(,[],Tue Mar 05 14:32:55 +0000 2019
Keggerade [TBD],1390181388,2512,"Guys, we made it. 

It's Taco Tuesday.

Rock out with your tacs out. https://t.co/MDPNYIiTHn",[],Tue Mar 05 14:28:51 +0000 2019
Keggerade [TBD],1390181388,2512,@wndringpilgrm I know. Pretty crazy stuff right,[],Tue Mar 05 04:17:53 +0000 2019
Keggerade [TBD],1390181388,2512,@LethalxMinx Right! It’s so good,[],Tue Mar 05 03:23:19 +0000 2019
Keggerade [TBD],1390181388,2512,@BionicBani Mmmmm,[],Tue Mar 05 03:07:09 +0000 2019
Keggerade [TBD],1390181388,2512,@DwarvianGuard He’s alive!,[],Tue Mar 05 03:06:01 +0000 2019
Keggerade [TBD],1390181388,2512,My pre stream ritual.  Clean up the kitchen and put food away + make lunches. Take dogs out. Lock doors and tuck ev… https://t.co/xTiJscTPtE,[],Tue Mar 05 02:16:33 +0000 2019
Keggerade [TBD],1390181388,2512,"Just when I thought I reached a peak, you guys swoop in and shoot me higher. It’s hard being a mostly weekend strea… https://t.co/zirXPiR5DP",[],Tue Mar 05 00:36:57 +0000 2019
Keggerade [TBD],1390181388,2512,@BionicBani Sending good vibes and gluten free tacos,[],Tue Mar 05 00:20:01 +0000 2019
Keggerade [TBD],1390181388,2512,@OSTelevision Bowser got yote.,[],Mon Mar 04 23:10:48 +0000 2019
Keggerade [TBD],1390181388,2512,"@Dawncee33 If you're a tweet, like this streamer.",[],Mon Mar 04 23:07:16 +0000 2019
Keggerade [TBD],1390181388,2512,This is why the cats are not allowed in the bedroom when we are sleeping. https://t.co/aoUPZXHN2F,[],Mon Mar 04 23:06:43 +0000 2019
Keggerade [TBD],1390181388,2512,@SLIVERtv360 Does this mean I get a lambo? https://t.co/6MOYrVG9Ua,[],Mon Mar 04 22:46:59 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd When you realize https://t.co/2f8cE2tEL7,[],Mon Mar 04 22:16:32 +0000 2019
Keggerade [TBD],1390181388,2512,RT @englebert3rd: @Keggerade When you leave the pikachu meme in the car https://t.co/3J0TaPqZhK,[],Mon Mar 04 22:14:11 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd When you leave yourself in the car https://t.co/XvlS6e0fZs,[],Mon Mar 04 22:12:18 +0000 2019
Keggerade [TBD],1390181388,2512,@englebert3rd https://t.co/y3D29wm69b,[],Mon Mar 04 22:08:16 +0000 2019
Keggerade [TBD],1390181388,2512,"@_Jimboslicexx You went above and beyond my gif. 

Kudos.",[],Mon Mar 04 22:03:54 +0000 2019
Keggerade [TBD],1390181388,2512,@_Jimboslicexx https://t.co/iazHgJ4D9V,[],Mon Mar 04 22:01:28 +0000 2019
Keggerade [TBD],1390181388,2512,@KyleRoycePlays https://t.co/2tZtq6KKkh,[],Mon Mar 04 21:58:26 +0000 2019
Keggerade [TBD],1390181388,2512,@KyleRoycePlays This is why we are friends.,[],Mon Mar 04 21:54:40 +0000 2019
Keggerade [TBD],1390181388,2512,@summit1g You stopped into my channel a few times. I meant to thank you for that lol.,[],Mon Mar 04 21:54:15 +0000 2019
Keggerade [TBD],1390181388,2512,@ButtJuiceSoup https://t.co/SrzbWXbeT5,[],Mon Mar 04 21:23:52 +0000 2019
Keggerade [TBD],1390181388,2512,@Acu4D https://t.co/Mr7ASwXoMB,[],Mon Mar 04 21:13:48 +0000 2019
Keggerade [TBD],1390181388,2512,"@ButtJuiceSoup You mean the cheeks on your face, right?",[],Mon Mar 04 21:00:16 +0000 2019
Keggerade [TBD],1390181388,2512,@BeeBug_Nic get noticed!,[],Mon Mar 04 20:59:57 +0000 2019
Keggerade [TBD],1390181388,2512,"RT @hellolorii: I am live right now! I'm back and almost healthy! Come hang with me, friends. I missed you!! ❤️

https://t.co/KizunIZbM7

@…",[],Mon Mar 04 20:59:11 +0000 2019
Keggerade [TBD],1390181388,2512,@trashpanda1229 @kingocraigo This...Image..will haunt me.,[],Mon Mar 04 20:36:28 +0000 2019
Keggerade [TBD],1390181388,2512,"@Acu4D Idk, like 3.4k or something.",[],Mon Mar 04 20:33:39 +0000 2019
Keggerade [TBD],1390181388,2512,@BionicBani https://t.co/8xbUbMlG9X,[],Mon Mar 04 20:15:48 +0000 2019
Keggerade [TBD],1390181388,2512,"@ItsYoshh @N3rd_House That's actually what i was looking into. I want to keep the yeti if possible, but I have to f… https://t.co/k1LjD4KQNZ",[],Mon Mar 04 20:13:57 +0000 2019
Keggerade [TBD],1390181388,2512,@BionicBani https://t.co/z971a9NjX3,[],Mon Mar 04 20:10:16 +0000 2019
Keggerade [TBD],1390181388,2512,@O_keebz_O https://t.co/Xb4dkm8tnX,[],Mon Mar 04 20:04:26 +0000 2019
Keggerade [TBD],1390181388,2512,"@kaelaonfire I think you should. 

I'm currently drinking water, and water is pretty neat.",[],Mon Mar 04 19:56:26 +0000 2019
Keggerade [TBD],1390181388,2512,@kaelaonfire Bagels are super neat though.,[],Mon Mar 04 19:43:09 +0000 2019
Keggerade [TBD],1390181388,2512,"@O_keebz_O I'm always doing fantastic! Thank you!

I was sleepy until I was hit in the face by -17 winds. Thanks illinois. lol",[],Mon Mar 04 19:38:38 +0000 2019
Keggerade [TBD],1390181388,2512,@MrXT00 https://t.co/dNP9pAMuNb,[],Mon Mar 04 19:34:51 +0000 2019
Bert Weiss,21097886,76911,We all think that @KLeeVoice might not be looking at the big picture here with this dog fostering thing. lol. Might… https://t.co/tfNIawLE8B,[],Tue Mar 05 21:35:03 +0000 2019
Bert Weiss,21097886,76911,Not only does this woman seem super desperate but she's also putting her career and company at risk. https://t.co/F6gfrzxUGm,[],Tue Mar 05 21:05:05 +0000 2019
Bert Weiss,21097886,76911,. @TheBlakeEason dad wants to reunite. But listened to his segments and left him a 4 minute voice mail. https://t.co/1zQAjeWXCj,[],Tue Mar 05 20:40:04 +0000 2019
Bert Weiss,21097886,76911,The real motivation now to get Will Smith in studio is the insult @KrisKling hurled at me!  https://t.co/9KYJWGMIlj… https://t.co/wx7OYJHf5s,[],Tue Mar 05 20:05:05 +0000 2019
Bert Weiss,21097886,76911,Saw #CaptainMarvel last night. I'm no snooty film critic. Just a dad that takes his kids to superhero movies. I tho… https://t.co/sQISjB4Wej,CaptainMarvel,Tue Mar 05 19:31:21 +0000 2019
Bert Weiss,21097886,76911,It feels like Christmas morning https://t.co/EideW2NDGx,[],Tue Mar 05 19:04:31 +0000 2019
Bert Weiss,21097886,76911,@maychick30008 @TheBertShow you might be right. As of today doesn't look like billboard idea happening. so maybe destiny is on my side.,[],Tue Mar 05 19:00:27 +0000 2019
Bert Weiss,21097886,76911,The tension is thick between @ImMoeMitch and @KLeeVoice https://t.co/uDyoi0Rs0U,[],Tue Mar 05 17:40:05 +0000 2019
Bert Weiss,21097886,76911,This woman is an HR department's worst nightmare! She AGAIN is leading the dude on that she didn't hire. https://t.co/F6gfrzxUGm,[],Tue Mar 05 17:10:05 +0000 2019
Bert Weiss,21097886,76911,"After years of no contact, @TheBlakeEason dad left him a 4 minute voice mail. https://t.co/1zQAjeWXCj",[],Tue Mar 05 16:50:06 +0000 2019
Bert Weiss,21097886,76911,. @KLeeVoice didn't defend himself AGAIN this morning very well about fostering dogs.  https://t.co/cTLk9K9kUK https://t.co/yEvWaE02nj,[],Tue Mar 05 16:25:37 +0000 2019
Bert Weiss,21097886,76911,@Yahtzee27 @PreciousDavi @TheBertShow updated earlier this am,[],Tue Mar 05 14:33:59 +0000 2019
Bert Weiss,21097886,76911,@KLeeVoice nope. but funny nonetheless,[],Tue Mar 05 14:20:47 +0000 2019
Bert Weiss,21097886,76911,. @KLeeVoice said we should only put the info up for the aesthetically pleasing ones. smh. https://t.co/7zFfqGVdYR,[],Tue Mar 05 14:18:42 +0000 2019
Bert Weiss,21097886,76911,. @KLeeVoice just proved he's the worst person in the state today! lol,[],Tue Mar 05 14:17:41 +0000 2019
Bert Weiss,21097886,76911,LOL. Not yet! https://t.co/cUeNj1HdWt,[],Tue Mar 05 13:22:54 +0000 2019
Bert Weiss,21097886,76911,JUST got a super strong lead on a billboard to sit on for a week in order to get will's attention!,[],Tue Mar 05 13:22:32 +0000 2019
Bert Weiss,21097886,76911,yes yes yes. I'll do it!!!!!!!! https://t.co/ZSJsps48DM,[],Tue Mar 05 13:12:58 +0000 2019
Bert Weiss,21097886,76911,@BillyBobIsThe1 of course! Welcome to the party,[],Tue Mar 05 12:55:26 +0000 2019
Bert Weiss,21097886,76911,"Been a long time since a woman has been called a ""hussy"" on the radio. lol https://t.co/GGcRlmfx1i",[],Tue Mar 05 12:54:38 +0000 2019
Bert Weiss,21097886,76911,@RealDrewBrown lol. I  got mad respect for him,[],Tue Mar 05 12:39:55 +0000 2019
Bert Weiss,21097886,76911,Praying that this woman had some damn sense and didn't go to lunch yesterday with this dude she a) didn't hire b) g… https://t.co/lnkYIX1cjK,[],Tue Mar 05 12:39:42 +0000 2019
Bert Weiss,21097886,76911,#PeteDavidson is the #BDE KING! https://t.co/x6gOL0BxMg,PeteDavidson,Tue Mar 05 12:31:46 +0000 2019
Bert Weiss,21097886,76911,Whew. @TheBlakeEason taking me down memory lane when my dad and I reconnected after years of estrangement.,[],Tue Mar 05 12:11:40 +0000 2019
Bert Weiss,21097886,76911,If you want to start your day off in the most adorable way here ya go. 3 yr girl puts boy in headlock for asking he… https://t.co/M6UcQ0dhJq,[],Tue Mar 05 12:05:04 +0000 2019
Bert Weiss,21097886,76911,Just learned that if you're REALLY best friend your friendship will last though all sorts of betrayal!,[],Tue Mar 05 11:57:59 +0000 2019
Bert Weiss,21097886,76911,Serious tension now between @KLeeVoice and @ImMoeMitch since the weekend. We're all wondering what's in @KLeeVoice magical vape pen now,[],Tue Mar 05 11:15:35 +0000 2019
Bert Weiss,21097886,76911,There was about a 40% chance that @tommyowen4 was gonna choke my 16 year old about half way through the… https://t.co/Zo5P0SU9Yu,[],Tue Mar 05 10:59:49 +0000 2019
Bert Weiss,21097886,76911,. @PreciousDavi husband brought her to tears this morning with his song about grief.  https://t.co/wEWwRbJFsK,[],Mon Mar 04 22:05:03 +0000 2019
Bert Weiss,21097886,76911,At @GoVidaFlo with @tiffanydhaynes https://t.co/EHdoN6vyfC,[],Mon Mar 04 21:38:00 +0000 2019
Bert Weiss,21097886,76911,I want Will Smith in studio so badly I'm willing to go up on a billboard for a week straight! Why not? https://t.co/iI8uOhvdqP,[],Mon Mar 04 21:05:04 +0000 2019
Bert Weiss,21097886,76911,. @PreciousDavi knows it's time to go to a therapist for the first time in her life. https://t.co/dJ2hEbzkvt,[],Mon Mar 04 20:35:06 +0000 2019
Bert Weiss,21097886,76911,if everybody takes my advice the first year of marriage will be a breeze. But ya won't. https://t.co/RSbFzzrZoZ,[],Mon Mar 04 20:05:03 +0000 2019
Bert Weiss,21097886,76911,@jboyh https://t.co/HnEpBdY1v7,[],Mon Mar 04 19:13:28 +0000 2019
Bert Weiss,21097886,76911,@Seraknits that escalated quickly.,[],Mon Mar 04 19:12:02 +0000 2019
Bert Weiss,21097886,76911,@atlboricua @CassandraYoung @KrisKling @ImMoeMitch Not on twitter. And wouldn't wanna bug him on IG.,[],Mon Mar 04 19:10:54 +0000 2019
Bert Weiss,21097886,76911,@JoshuaDaleEzell https://t.co/Q4re2i0ssT,[],Mon Mar 04 19:10:26 +0000 2019
Bert Weiss,21097886,76911,At 30 years old she was lined up to have her first date EVER this weekend. The results were disappointing but I thi… https://t.co/MEQQ5ELIoh,[],Mon Mar 04 18:05:04 +0000 2019
Bert Weiss,21097886,76911,". @KLeeVoice with, perhaps, the most superficial reason NOT to foster a dog I've ever heard in my life! LOL. https://t.co/cTLk9K9kUK",[],Mon Mar 04 17:45:04 +0000 2019
Bert Weiss,21097886,76911,Can this woman be THIS desperate that she'd be willing to risk her job to go out with the dude?  https://t.co/F6gfrzxUGm,[],Mon Mar 04 17:35:04 +0000 2019
Bert Weiss,21097886,76911,. @KrisKling might never sleep peacefully again after this happened last night. https://t.co/7bxzauJC2G,[],Mon Mar 04 17:11:09 +0000 2019
Bert Weiss,21097886,76911,@Rissaroo05 will be on line after show.,[],Mon Mar 04 14:56:11 +0000 2019
Bert Weiss,21097886,76911,"RT @95sxHitMusicNow: Have you tried the #VansChallenge? @BertShowBert did! (okay...with the interns’s shoes) 😉 Check out how it went, plus…",VansChallenge,Mon Mar 04 14:20:18 +0000 2019
Bert Weiss,21097886,76911,". @KLeeVoice is fostering this puppy!!! you're a good dude, bro! https://t.co/txmomvvdO6",[],Mon Mar 04 14:12:35 +0000 2019
Bert Weiss,21097886,76911,Oh marie. Now we know the poor lil thang has never had a date. lol,[],Mon Mar 04 13:51:13 +0000 2019
Bert Weiss,21097886,76911,We  did this in studio this morning and the vans ended upright like 95% of the time! Try it https://t.co/cvz3h5jDcm,[],Mon Mar 04 13:36:26 +0000 2019
Bert Weiss,21097886,76911,@MizzAmy74 indeed!!!,[],Mon Mar 04 13:13:46 +0000 2019
Bert Weiss,21097886,76911,This chick WANTS to get fired!!!! I would never say this but if I did I would probably say she sounds like a desper… https://t.co/xZE2GtTbxw,[],Mon Mar 04 12:50:03 +0000 2019
Bert Weiss,21097886,76911,Of course. In Bertopia you can spend as much as you want on the honeymoon! https://t.co/kCs0QZc53Z,[],Mon Mar 04 12:39:17 +0000 2019
Bert Weiss,21097886,76911,So many are financially stressed that first year of marriage 'cause they spend (on average) 33k that putting a cap… https://t.co/1YZd0F2i5Y,[],Mon Mar 04 12:38:42 +0000 2019
Bert Weiss,21097886,76911,@FatGirlvsWorld All goes under same umbrella.,[],Mon Mar 04 12:17:35 +0000 2019
Bert Weiss,21097886,76911,If there was a national spending cap law on weddings what should that $$ number be? Eliminates all sorts of stress… https://t.co/3MV3BLIRwj,[],Mon Mar 04 12:13:24 +0000 2019
Bert Weiss,21097886,76911,In Bertopia there is a CAP on how much a couple can spend on a wedding. Legally you can not go over this amount!,[],Mon Mar 04 12:10:03 +0000 2019
Bert Weiss,21097886,76911,. @BasementBart 1 Palmetto Bug 0. lol. @BasementBart is like a damn caveman.,[],Mon Mar 04 11:46:32 +0000 2019
Bert Weiss,21097886,76911,@tiffanydhaynes and her 4 yr old  Elizah sharing a kiss before Elizah goes rock climbing at #greatwolflodge. These… https://t.co/zjzRjrLyEo,greatwolflodge,Mon Mar 04 11:18:09 +0000 2019
Bert Weiss,21097886,76911,7:35. The story continues https://t.co/FQiS9Wgp4N,[],Mon Mar 04 11:13:13 +0000 2019
Bert Weiss,21097886,76911,"What in the F! The parents are like ""lets get some hits on this video"" rather than grabbing their kid.  smh https://t.co/uMAJHU4sjh",[],Mon Mar 04 11:12:46 +0000 2019
Bert Weiss,21097886,76911,"That was really an ""I love you"" list camouflaged as a ""I hate you list"" from @PreciousDavi to @TheBlakeEason",[],Mon Mar 04 11:10:44 +0000 2019
Bert Weiss,21097886,76911,LAST week was 5 days in Disney on @bertsbigadv. So this weekend I thought I'd relax a little bit by taking 6 people… https://t.co/45xV3PIXG6,[],Mon Mar 04 10:59:51 +0000 2019
Bert Weiss,21097886,76911,"10 million #soccer matches EVER and this has never happened:
Four call 
Player pleads his case with ref 
Ref: ""Ohhh… https://t.co/k1I3Y2nqpi",soccer,Sun Mar 03 23:37:10 +0000 2019
Bert Weiss,21097886,76911,"Tomorrow on @TheBertShow 
30 yrs old and 1st date EVER. How'd it go 
@ImMoeMitch offended bert show member this wee… https://t.co/6V3piR93Ig",[],Sun Mar 03 23:34:51 +0000 2019
Bert Weiss,21097886,76911,@KpopUNC1 @tommyowen4 @KrisKling @bertsbigadv you probably lost him at  tar heel in your profile.,[],Sun Mar 03 23:08:08 +0000 2019
Bert Weiss,21097886,76911,"Getting pumped for @ATLUTD match. ""Defending Champs"" has a really nice ring to it. #ATLUTD",ATLUTD,Sun Mar 03 23:07:35 +0000 2019
Bert Weiss,21097886,76911,Need a smile? This might look like a leisurely ride in a 4 wheeler. It’s so much more than that. It’s FREEDOM.… https://t.co/X5cE6oQeUx,[],Sun Mar 03 22:43:53 +0000 2019
Bert Weiss,21097886,76911,@LawDawg1969 100%. The Keto diet was no good for me cause I have an inherited cholesterol problem. Mediterrean diet… https://t.co/5ipIGX9Bel,[],Sun Mar 03 18:57:45 +0000 2019
Bert Weiss,21097886,76911,@BenjillCubas @GreatWolfLodge @tiffanydhaynes Thank you for saying hi!!!,[],Sun Mar 03 03:16:06 +0000 2019
Bert Weiss,21097886,76911,@AmyBFree @TheBertShow I like your style,[],Sat Mar 02 18:22:25 +0000 2019
Bert Weiss,21097886,76911,Wondering if switch to #Mediterraneandiet has had something to do me with not getting sick (yet) this year?,Mediterraneandiet,Sat Mar 02 18:21:12 +0000 2019
Bert Weiss,21097886,76911,EVERY SINGLE person in my house has been sick last month and I’ve avoided it. ONLY thing I’ve changed is I’m eating… https://t.co/J8yPuyB9Dl,[],Sat Mar 02 18:00:53 +0000 2019
Bert Weiss,21097886,76911,At @GreatWolfLodge with my fam and poor @tiffanydhaynes and Elizah just came down with bad case of strep while we’re here.,[],Sat Mar 02 17:58:04 +0000 2019
Bert Weiss,21097886,76911,I’m not crying. You’re crying. Actually I AM crying. #bba2019 Colton wrote this for me at his school when he got ba… https://t.co/ImdqV9oK7a,bba2019,Fri Mar 01 21:45:47 +0000 2019
Bert Weiss,21097886,76911,@EmilyHendrix1 @CassandraYoung @erwin9v @TheBertShow @KrisKling Nope. He'd be on his own for the week in the soccer camp.,[],Fri Mar 01 15:07:14 +0000 2019
Bert Weiss,21097886,76911,@MichelleMichyok No way his mom approves it. lol,[],Fri Mar 01 14:33:18 +0000 2019
Bert Weiss,21097886,76911,@ginny_gw5 THANK YOU,[],Fri Mar 01 14:33:00 +0000 2019
Bert Weiss,21097886,76911,GREAT POINT! he's going to England! https://t.co/iuWM4siICz,[],Fri Mar 01 14:19:23 +0000 2019
Bert Weiss,21097886,76911,@ginny_gw5 buckhead?,[],Fri Mar 01 14:16:09 +0000 2019
Bert Weiss,21097886,76911,@erwin9v @TheBertShow @CassandraYoung @KrisKling I love the idea. But I don't think his mom will ever go for it.,[],Fri Mar 01 14:15:25 +0000 2019
Bert Weiss,21097886,76911,@CassandraYoung @erwin9v @TheBertShow @KrisKling Thank you!,[],Fri Mar 01 14:15:08 +0000 2019
Bert Weiss,21097886,76911,Did you ever kiss yourself in the mirror as a kid to practice for the real thing?,[],Fri Mar 01 13:54:12 +0000 2019
Bert Weiss,21097886,76911,Um @KrisKling and @PreciousDavi took the mirror kiss to an entirely new gross level. https://t.co/Kiq4OvWDCA,[],Fri Mar 01 13:53:44 +0000 2019
Bert Weiss,21097886,76911,SOLID point! https://t.co/5FT1G6dZPA,[],Fri Mar 01 13:33:51 +0000 2019
Bert Weiss,21097886,76911,RT @jgarrettphoto: @BertShowBert @PreciousDavi @ImMoeMitch @KrisKling So proud of you guys for turning down that texting tutor! It was mora…,[],Fri Mar 01 13:30:22 +0000 2019
Bert Weiss,21097886,76911,@ginny_gw5 Thank you!!!,[],Fri Mar 01 13:30:03 +0000 2019
Bert Weiss,21097886,76911,Intern Cameron's first date intoxication is awesome. We'll see how long it lasts says the cynic.&lt;---me,[],Fri Mar 01 12:51:08 +0000 2019
Bert Weiss,21097886,76911,right????? https://t.co/cfbruU9AZU,[],Fri Mar 01 12:41:07 +0000 2019
